name,state,city,ntee_code,geo_tier,verdict,confidence,rejection_reason,assets_end_of_year,asset_amount,grants_paid_total,typical_grant_estimate,grant_history_method,similar_grants_count,propublica_url,ruling_date,most_recent_filing_year
Kinship Foundation,MI,Ada,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,747730,2314901,,,,0,https://projects.propublica.org/nonprofits/organizations/383444860,1999-07-01,2023
Sadr Foundation,MI,Dearborn,T12,2,fail,,IRS foundation_code=15 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,603932,,,,0,https://projects.propublica.org/nonprofits/organizations/383459402,1999-09-01,
Windfall Foundation,MI,Marquette,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,5367839,7798536,,,,0,https://projects.propublica.org/nonprofits/organizations/453698071,2012-09-01,2023
Miedema Foundation,MI,Jenison,T20,2,flag,worth a look,,,1316536,,,,0,https://projects.propublica.org/nonprofits/organizations/873557526,2025-08-01,
Aletheia Foundation,MI,Belmont,T22,2,fail,,"Assets too low ($40,181) -- likely dormant or inactive. Minimum threshold: $50,000.",40181,515551,,,,0,https://projects.propublica.org/nonprofits/organizations/201861132,2006-05-01,2023
Leppien Foundation,MI,Alma,T21,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,74118,101389,,,,0,https://projects.propublica.org/nonprofits/organizations/382692343,1986-12-01,2023
Saga Foundation,MI,Kalamazoo,T23,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,13928245,12585303,,,,0,https://projects.propublica.org/nonprofits/organizations/383097160,1993-06-01,2023
Tweddle Foundation,MI,Detroit,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 7 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,8317246,9816395,,,,0,https://projects.propublica.org/nonprofits/organizations/471187336,2015-02-01,2023
Sylarn Foundation,MI,Marquette,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 6 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,6672008,5358636,,,,0,https://projects.propublica.org/nonprofits/organizations/474866886,2015-10-01,2023
Jury Foundation,MI,Saginaw,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,5188869,5546982,,,,0,https://projects.propublica.org/nonprofits/organizations/200748605,2004-04-01,2023
Orsa Foundation,MI,Plymouth,T50,2,pass,worth a look,,92485,243374,,,,0,https://projects.propublica.org/nonprofits/organizations/932610244,2023-12-01,2023
Bhargava Foundation,MI,Farmingtn Hls,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,1441385,2195078,,,,0,https://projects.propublica.org/nonprofits/organizations/383628004,2002-03-01,2023
Ymca Foundation,MI,Detroit,T30,2,fail,,IRS foundation_code=17 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,7817754,,,,0,https://projects.propublica.org/nonprofits/organizations/300187652,2003-08-01,
Buist Foundation,MI,Byron Center,T22Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,842083,809171,,,,0,https://projects.propublica.org/nonprofits/organizations/383314509,1997-05-01,2023
Schalon Foundation,MI,Saint Joseph,T22Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,7275036,7208188,,,,0,https://projects.propublica.org/nonprofits/organizations/383341098,1997-04-01,2023
Tuktawa Foundation,MI,Orchard Lake,T20Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,4985632,4965239,,,,0,https://projects.propublica.org/nonprofits/organizations/383393453,1998-03-01,2023
Hough Foundation,MI,Bingham Farms,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 9 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,12724599,12241956,,,,0,https://projects.propublica.org/nonprofits/organizations/452697781,2011-09-01,2023
Ranger Foundation,MI,Brooklyn,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,5442955,5618683,,,,0,https://projects.propublica.org/nonprofits/organizations/383499187,2000-02-01,2023
Springview Foundation,MI,Holland,T20Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,6037067,6144884,,,,0,https://projects.propublica.org/nonprofits/organizations/383422204,1998-10-01,2023
Qazi Foundation,MI,Southfield,T20,2,fail,,"Assets too low ($2,639) -- likely dormant or inactive. Minimum threshold: $50,000.",2639,2639,,,,0,https://projects.propublica.org/nonprofits/organizations/352166479,2002-07-01,2023
Arif Foundation,MI,Flushing,T21,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,258713,281299,,,,0,https://projects.propublica.org/nonprofits/organizations/273523230,2010-10-01,2023
Sutaruk Foundation,MI,Bloomfld Hls,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,1022408,1282219,,,,0,https://projects.propublica.org/nonprofits/organizations/113673305,2003-10-01,2023
Meijer Foundation,MI,Grand Rapids,T20,2,fail,,"Assets too low ($1) -- likely dormant or inactive. Minimum threshold: $50,000.",1,194957436,,,,0,https://projects.propublica.org/nonprofits/organizations/365091795,2024-10-01,2023
Aqume Foundation,MI,Grandville,T30,2,fail,,IRS foundation_code=16 classifies this org as a public charity (not a private foundation). Codes 10-21 = various public support categories. This org likely has 'Foundation' in its name but supports a ,,304347,,,,0,https://projects.propublica.org/nonprofits/organizations/872397576,2021-11-01,
Scheb Foundation,MI,Ada,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 3 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,8339042,8221565,,,,0,https://projects.propublica.org/nonprofits/organizations/870987503,2022-02-01,2023
Stockbridge Foundation,MI,Orchard Lake,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,593558,439298,,,,0,https://projects.propublica.org/nonprofits/organizations/352191395,2003-04-01,2023
Felpausch Foundation,MI,Battle Creek,T21,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,2706375,3007959,,,,0,https://projects.propublica.org/nonprofits/organizations/383417534,1999-07-01,2023
Arizala Foundation,MI,Ann Arbor,T20,2,fail,,"Assets too low ($9,027) -- likely dormant or inactive. Minimum threshold: $50,000.",9027,20071,,,,0,https://projects.propublica.org/nonprofits/organizations/862179654,2021-06-01,2023
Phantom Foundation,MI,Jackson,T122,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,541909,549378,,,,0,https://projects.propublica.org/nonprofits/organizations/383353208,1999-12-01,2023
Mcclelland Foundation,MI,Bloomfld Hls,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 9 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,1058166,966808,,,,0,https://projects.propublica.org/nonprofits/organizations/383568733,2001-01-01,2023
Slikkers Foundation,MI,Holland,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,1037705,1051511,,,,0,https://projects.propublica.org/nonprofits/organizations/383431246,1999-02-01,2023
Hammoud Foundation,MI,Dearborn,T20Z,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,4518403,7221191,,,,0,https://projects.propublica.org/nonprofits/organizations/383336881,1997-04-01,2023
Alena Foundation,MI,Royal Oak,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,1956637,1963399,,,,0,https://projects.propublica.org/nonprofits/organizations/271059467,2009-11-01,2023
Rehmat Foundation,MI,Northville,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 5 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,428748,502138,,,,0,https://projects.propublica.org/nonprofits/organizations/832932047,2020-02-01,2023
Stewart Foundation,MI,Farmingtn Hls,T22,2,flag,long shot,,,230891,,,,0,https://projects.propublica.org/nonprofits/organizations/331590056,2024-11-01,
Jmj Foundation,MI,Grand Rapids,T20,2,fail,,Zero grants paid (grntspaid=$0) in all 10 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery ca,228597,427738,,,,0,https://projects.propublica.org/nonprofits/organizations/260702760,2007-11-01,2023
Foundation 221,MI,Detroit,T50,2,fail,,"Assets too low ($1,965) -- likely dormant or inactive. Minimum threshold: $50,000.",1965,3845,,,,0,https://projects.propublica.org/nonprofits/organizations/811707388,2016-06-01,2023
Basha Foundation,MI,Bloomfield Hills,T22,2,fail,,Zero grants paid (grntspaid=$0) in all 9 structured 990-PF filings. This is a private OPERATING foundation -- it runs its own programs rather than awarding grants to other nonprofits. The STEAMery can,210607,210607,,,,0,https://projects.propublica.org/nonprofits/organizations/364507978,2002-10-01,2022
